player_id,year,team
3527,2013,MIA
3527,2014,PHI
3527,2015,PHI
3527,2016,PHI
3527,2017,DAL
778,1987,STL
778,1988,PHO
778,1989,PHO
778,1990,DAL
778,1991,DAL
778,1992,BUF
778,1993,BUF
20988,1976,MIN
20988,1977,NYG
20988,1978,NYG
13533,1961,BOS
13533,1968,BOS
1297,1985,NYG
1297,1986,NYG
1297,1987,NYG
1297,1988,NYG
1297,1989,NYG
1297,1990,NYG
1297,1992,CLE
1297,1993,PHI
1297,1994,PHI
2769,1978,CIN
2769,1979,CIN
2769,1980,CIN
2769,1981,CIN
2769,1982,CIN
2769,1983,CIN
2769,1984,CIN
2769,1985,CIN
2769,1986,CIN
2769,1987,GNB
21947,1999,NOR
21947,2000,NOR
21947,2001,NOR
21947,2002,JAX
21947,2003,WAS
5878,2000,NOR
5878,2001,BAL
5878,2002,BAL
5878,2003,BAL
5878,2004,BAL
5878,2005,SFO
5878,2006,SFO
5878,2007,SFO
5878,2008,BAL
5878,2009,NYJ
5878,2010,TEN
21435,1963,NYJ
9558,1954,NYG
9558,1955,NYG
9558,1956,NYG
9558,1957,NYG
9558,1958,NYG
9558,1959,NYG
9558,1960,DAL
9558,1962,OAK
9684,1976,KAN
9684,1977,KAN
9684,1978,KAN
9684,1979,KAN
9684,1980,KAN
9684,1981,KAN
9684,1982,KAN
9684,1983,KAN
9684,1984,KAN
9684,1985,KAN
8377,1960,BOS
2393,1980,CIN
2393,1981,CIN
198,1993,HOU
198,1995,ARI
23042,1960,BUF
23042,1961,BUF
22760,1996,TAM
22760,1997,TAM
22760,1998,TAM
22760,1999,JAX
22760,2000,OAK
22760,2001,OAK
22760,2002,OAK
22760,2003,WAS
22760,2004,NYG
20455,1998,PHI
13495,1976,CLE
13495,1977,CLE
13495,1978,CLE
13495,1979,CLE
13495,1980,CLE
13495,1981,CLE
13495,1982,CLE
13495,1983,CLE
13495,1984,DEN
10469,1994,IND
7257,1979,SFO
7257,1980,SFO
9002,2010,PHI
9002,2011,PHI
9002,2012,PHI
9002,2013,JAX
9002,2014,JAX
9002,2015,JAX
9002,2016,DET
16713,1980,CLE
16713,1982,BAL
16713,1983,BAL
16713,1984,IND
16713,1985,IND
16713,1986,IND
16713,1987,IND
16713,1988,IND
16713,1989,IND
16713,1990,MIA
16713,1991,MIA
16713,1992,MIA
16713,1993,MIA
20686,2015,SEA
10362,1978,OAK
10362,1979,OAK
19365,1991,CLE
19365,1992,CLE
19365,1993,CLE
19365,1994,CLE
19365,1995,CLE
19365,1996,NWE
19365,1997,NOR
17339,2012,JAX
17339,2013,IND
4996,1962,DAL
807,2004,SEA
807,2005,SEA
807,2006,SEA
807,2007,SEA
807,2008,SEA
807,2009,SEA
807,2010,SEA
807,2011,TEN
807,2012,TEN
18628,1969,BOS
18628,1970,BOS
1199,1969,DET
15325,1980,SFO
15325,1981,SFO
15325,1982,SFO
15325,1983,DAL
15325,1984,DAL
15325,1987,NYG
2037,1987,DAL
12712,1980,BUF
12712,1981,BUF
12712,1982,BUF
12712,1983,BUF
12712,1984,BUF
12712,1985,HOU
24723,1964,SDG
24723,1970,CIN
24723,1971,CIN
24723,1972,SDG
24935,1957,PHI
22530,2013,SDG
22530,2014,SDG
1714,2002,SEA
1714,2004,SEA
18565,1961,BUF
5961,1999,GNB
5961,2000,GNB
5961,2001,GNB
5961,2002,GNB
5961,2003,GNB
5961,2004,GNB
5961,2005,GNB
5961,2006,GNB
5961,2007,GNB
5961,2008,GNB
5961,2009,GNB
5961,2010,GNB
5961,2011,GNB
5961,2012,GNB
3443,1975,MIA
3443,1976,MIA
3443,1977,TAM
3443,1978,TAM
3443,1979,TAM
1052,2009,NYG
1052,2010,NYG
1052,2011,NYG
1052,2012,NYG
20069,1968,OAK
20069,1970,OAK
20069,1971,OAK
20069,1972,OAK
20069,1973,OAK
20069,1974,OAK
20069,1975,OAK
20069,1976,OAK
20069,1977,OAK
20069,1978,OAK
20069,1979,OAK
20069,1980,OAK
20069,1981,OAK
20069,1982,RAI
1395,2000,CLE
1395,2001,CLE
1395,2004,GNB
1395,2006,HOU
3193,2010,SFO
3193,2012,TAM
3193,2013,TAM
3164,2005,DET
3164,2006,CLE
12510,2017,LAC
18578,1991,SDG
18578,1992,SDG
18578,1993,SDG
18578,1994,SDG
18578,1995,WAS
18578,1996,WAS
18578,1997,WAS
18578,1998,WAS
274,2001,STL
274,2002,CAR
274,2003,CAR
274,2004,CAR
6906,2005,NOR
6906,2006,NOR
6906,2007,NOR
6906,2008,WAS
3511,1990,CHI
3511,1991,CHI
3511,1992,CHI
3511,1993,CHI
3511,1994,CHI
3511,1995,CHI
3511,1996,CHI
3511,1997,DET
3511,1998,DET
3511,1999,DET
3511,2000,WAS
3058,1962,PIT
3058,1963,PIT
3058,1964,PIT
3058,1966,WAS
3058,1967,WAS
151,2011,NWE
151,2012,NWE
151,2013,NWE
151,2014,NWE
151,2015,NYG
22186,1978,NYG
16640,1991,PIT
16640,1992,PIT
16640,1993,PIT
16640,1994,PIT
16640,1995,PIT
16640,1996,NYJ
16640,1997,NYJ
16640,1998,CIN
16640,1999,TEN
16640,2000,TEN
16640,2001,TEN
16640,2002,TEN
16640,2003,TEN
6236,2009,NWE
6236,2010,NWE
6236,2011,NWE
6236,2012,NWE
6236,2013,NWE
6236,2014,NWE
6236,2015,NWE
6236,2016,NWE
6297,1999,PIT
6297,2000,PIT
6297,2001,PIT
6297,2002,STL
6297,2003,JAX
6297,2004,JAX
6297,2005,DET
24759,1981,DAL
24759,1982,DAL
24759,1983,BAL
24759,1984,IND
24759,1987,RAI
24759,1988,RAI
24759,1989,RAI
24759,1990,RAI
24759,1991,RAI
24759,1992,RAI
22626,1987,NWE
11203,1977,PHI
11203,1978,PHI
11203,1979,PHI
11203,1980,PHI
11203,1981,PHI
11203,1982,MIN
11203,1983,MIN
11203,1984,MIN
19753,1987,MIA
19753,1988,MIA
19753,1989,MIA
19753,1990,MIA
21043,1963,SFO
14880,1999,ARI
14880,2000,ARI
14880,2001,ARI
14880,2002,ARI
7921,2012,CLE
7921,2013,CLE
7921,2014,CLE
7921,2015,CLE
7921,2016,JAX
7921,2017,JAX
22101,1976,RAM
22101,1977,RAM
22101,1978,RAM
22101,1979,RAM
22101,1980,RAM
22101,1981,RAM
22101,1982,RAM
24109,1988,MIA
24109,1989,MIA
24109,1990,MIA
24109,1991,MIA
24109,1992,MIA
24109,1993,MIA
24109,1994,NYG
16261,1983,RAM
16261,1984,BUF
16261,1986,MIN
16261,1987,MIN
16261,1988,MIN
23176,1987,NYJ
15712,1987,SEA
5161,1967,CLE
5161,1968,CLE
5161,1970,CLE
5161,1971,CLE
5161,1972,CLE
5161,1973,CLE
5161,1974,DET
5161,1975,DET
5161,1976,DET
7484,2007,BUF
7484,2009,BUF
23988,1996,STL
17261,2008,SEA
3302,1984,CHI
19340,1980,NYG
86,2017,GNB
11775,1991,PHI
11775,1992,PHI
11775,1993,PHI
11775,1994,PHI
11775,1995,CIN
8799,1993,DEN
8799,1994,DEN
8799,1995,SFO
16251,1980,WAS
16251,1981,WAS
16251,1982,WAS
16251,1983,WAS
16251,1984,WAS
16002,1995,GNB
16002,1996,GNB
16002,1997,GNB
16002,1999,CAR
23720,2008,BAL
17221,1983,SDG
19834,1993,CIN
8068,1999,PIT
7507,1981,SEA
7507,1983,SEA
7507,1984,SEA
7507,1985,SEA
7507,1986,SEA
7507,1987,SEA
7507,1988,SEA
11309,1963,CHI
15667,1992,TAM
15667,1993,TAM
15667,1994,TAM
15667,1995,TAM
15667,1996,TAM
15667,1997,TAM
15667,1998,TAM
15667,1999,TAM
15667,2000,TAM
15667,2001,TAM
15667,2002,BUF
15667,2003,BUF
15667,2004,TAM
15667,2005,TAM
15667,2006,TAM
16764,2015,IND
11531,1995,PHI
11531,1996,PHI
11531,1997,PHI
20454,2013,DET
20454,2014,DET
20454,2015,DET
20454,2016,DET
20454,2017,DET
17344,2000,NYJ
17344,2001,NYJ
17344,2002,NYJ
17344,2003,NYJ
17344,2004,NYJ
17344,2005,NYJ
17344,2006,NYJ
17344,2007,NYJ
17344,2008,MIA
17344,2009,MIA
17344,2010,MIA
21552,1974,CLE
21552,1975,CLE
21552,1976,CLE
21552,1977,CLE
21552,1978,CLE
21552,1979,CLE
21552,1980,CLE
21552,1981,CLE
8914,1968,MIA
8914,1969,BOS
1249,1993,SEA
1249,1994,SEA
1249,1995,CLE
1249,1996,CAR
1249,1997,CAR
1249,1998,CAR
1249,1999,CAR
1249,2000,CAR
1249,2001,WAS
1249,2003,DAL
8198,2013,BUF
8198,2014,BUF
8198,2015,BUF
3132,2017,KAN
24709,1960,PIT
24709,1961,NYT
7743,1993,CHI
7743,1994,CHI
7743,1995,CHI
7743,1997,ARI
7743,1998,ARI
7743,2000,ARI
10567,1978,BUF
10567,1979,BUF
10567,1980,BUF
10567,1981,TAM
10567,1983,BUF
14090,1980,STL
14090,1981,STL
14090,1982,STL
14090,1983,STL
14090,1984,STL
14090,1985,STL
14090,1986,STL
12804,1987,MIA
12804,1988,MIA
12804,1989,MIA
5904,1960,DAL
5904,1961,DAL
5904,1962,DAL
5904,1963,SFO
5904,1964,SFO
5904,1966,SFO
5197,1971,GNB
5197,1972,GNB
5197,1973,PIT
5197,1974,NOR
15301,1991,NYG
15301,1992,NYG
15301,1993,NYG
15301,1994,NYG
15301,1995,NYG
15301,1996,NYG
15301,1997,NYG
15301,1999,MIN
9821,1975,MIA
9821,1976,MIA
7304,1976,PHI
7304,1977,PHI
7304,1978,PHI
7304,1979,DET
1221,1999,CIN
17230,2013,SFO
17230,2014,SFO
17230,2015,SFO
17230,2016,SFO
3011,2000,CAR
6379,2014,GNB
6379,2015,GNB
6379,2016,GNB
8755,2011,BUF
8755,2012,BUF
8755,2014,BUF
8755,2015,SDG
8755,2016,SDG
8755,2017,LAC
20464,1966,ATL
20464,1967,ATL
23322,2010,ARI
23322,2011,ARI
23322,2012,ARI
23322,2013,ARI
15755,1984,HOU
15755,1985,HOU
15755,1986,HOU
4100,1987,PIT
4100,1988,TAM
14797,1987,NYG
7236,2015,TAM
13872,2017,SFO
16953,1975,MIA
16953,1976,TAM
16953,1977,TAM
16953,1978,TAM
16953,1979,TAM
6643,1998,DET
6643,1999,DET
6643,2000,DET
6643,2001,DET
6643,2002,CAR
6643,2005,STL
11955,1989,PHI
11955,1990,PHI
8910,1976,NYG
8910,1977,NYG
8910,1978,NYG
8910,1979,WAS
8910,1980,WAS
11971,1972,CIN
11971,1973,CIN
11971,1974,CIN
11971,1975,KAN
11971,1976,STL
11971,1977,STL
11971,1978,STL
11971,1979,STL
11971,1980,STL
11971,1981,STL
11529,1996,SDG
11529,1997,SDG
11529,1998,SDG
11529,1999,SDG
9161,2011,DAL
9161,2012,DAL
9161,2013,DAL
9161,2014,DAL
9161,2015,NYG
9161,2016,NYG
9161,2017,NYG
3927,2000,PIT
3927,2001,PIT
3927,2002,PIT
3927,2003,PIT
3927,2004,PIT
3927,2005,NYG
3927,2006,ARI
3927,2007,NOR
3927,2008,NOR
3927,2009,NOR
11256,2000,OAK
11256,2001,OAK
11256,2002,OAK
11256,2003,OAK
11256,2004,ATL
11256,2005,ARI
4208,2017,JAX
8108,2014,GNB
8108,2015,GNB
8108,2016,GNB
4432,1991,CLE
7556,2004,CAR
7556,2005,CAR
7556,2006,CAR
7556,2007,CAR
7556,2008,CAR
7556,2009,CAR
7556,2010,CAR
7556,2011,CAR
7556,2012,CAR
7997,2008,SEA
5901,1992,NOR
5901,1993,NOR
5901,1995,ARI
5901,1996,ARI
15184,1966,PIT
9890,1991,DAL
9890,1992,DAL
2976,1961,OAK
1,2013,MIA
3026,1966,BUF
3026,1967,BUF
3026,1969,DEN
9474,1987,DAL
23701,2000,NOR
20575,1987,DAL
20575,1988,DAL
20575,1989,CLE
20575,1990,PHI
20575,1991,PHI
20575,1992,PHI
8371,2013,PIT
22907,1960,WAS
14375,2017,NYJ
11751,1970,RAM
11751,1971,WAS
11751,1972,WAS
6952,2002,GNB
6952,2003,GNB
6952,2004,GNB
6952,2005,GNB
6952,2006,STL
4667,1983,ATL
4667,1984,ATL
4667,1985,ATL
4667,1986,ATL
4667,1987,ATL
4667,1988,SDG
4667,1989,SDG
4667,1990,SDG
4667,1991,CLE
9091,1990,DAL
3613,1999,ATL
3613,2000,ATL
3613,2001,ATL
3613,2002,ATL
622,1950,PHI
622,1951,PHI
11536,1991,NYG
11536,1992,NYG
11536,1993,NYG
11536,1994,RAM
11536,1995,STL
11536,1996,NOR
11536,1997,NOR
11536,1998,NOR
11536,1999,CAR
11536,2000,CAR
11369,1984,HOU
18699,1977,DEN
18699,1978,NYJ
2554,1975,SDG
2554,1977,SDG
16985,2000,DAL
13919,1971,NWE
22231,1970,OAK
22231,1971,OAK
22231,1972,OAK
22231,1973,OAK
22231,1974,OAK
22231,1975,OAK
22231,1977,PHI
22229,1984,PIT
22229,1985,PIT
22229,1986,PIT
22229,1987,PIT
22229,1988,PIT
22229,1989,PIT
19560,1997,NOR
3425,2014,CHI
3425,2015,CHI
3425,2016,CHI
16322,1963,BOS
7786,1999,STL
10443,2001,BUF
10443,2003,OAK
10443,2004,OAK
10443,2005,OAK
10443,2006,OAK
7718,2014,BUF
7718,2015,BUF
7718,2016,BUF
12485,2007,PHI
12485,2008,PHI
12485,2009,PHI
12485,2010,PHI
12485,2011,ARI
12485,2012,ARI
5871,2008,ATL
5871,2010,ATL
5871,2011,ATL
5871,2012,ATL
5871,2013,ATL
5871,2014,ATL
5871,2015,TEN
5871,2016,TEN
5871,2017,TEN
6196,1986,KAN
6196,1987,KAN
6196,1988,KAN
6196,1989,KAN
6196,1990,KAN
6196,1991,NYJ
6196,1992,NYJ
6196,1993,RAM
6196,1994,ATL
6196,1995,HOU
6196,1996,CIN
8908,1986,CIN
8908,1987,CIN
8908,1989,CIN
8908,1990,CIN
5415,1965,NYJ
2822,2009,DEN
2822,2010,DEN
2822,2011,DEN
2822,2012,DEN
2822,2013,DEN
2822,2014,DEN
2822,2015,DEN
2822,2016,WAS
23384,2017,HOU
4993,2006,DEN
4993,2007,DEN
4993,2008,DEN
4993,2009,CHI
4993,2010,CHI
4993,2011,CHI
4993,2012,CHI
4993,2013,CHI
4993,2014,CHI
4993,2015,CHI
4993,2016,CHI
4993,2017,MIA
14984,1989,NWE
14984,1990,NYJ
16489,1987,DAL
16489,1988,DAL
16489,1989,DAL
16489,1990,DAL
16489,1991,DAL
16489,1992,GNB
19395,2004,NWE
8264,2001,CAR
8264,2002,CAR
8264,2003,CAR
8264,2004,JAX
8264,2005,JAX
8264,2006,JAX
8264,2007,SEA
8264,2008,SEA
8264,2009,SEA
8264,2010,NYG
8264,2011,NYG
22246,2013,IND
22246,2014,IND
22246,2015,IND
1318,1967,DAL
1318,1968,DAL
1318,1969,DAL
1318,1970,CHI
1318,1972,STL
19056,1977,BUF
19056,1978,BUF
19056,1979,BUF
19056,1980,BUF
19056,1981,BUF
19056,1982,BUF
19056,1983,BUF
19056,1984,BUF
19056,1985,BUF
19056,1986,BUF
19056,1987,SEA
24448,1973,BUF
24448,1975,BUF
24448,1976,NOR
24448,1977,TAM
24448,1978,TAM
5508,1984,NYJ
5508,1987,WAS
5091,1992,BUF
5091,1993,BUF
5091,1994,BUF
5091,1995,BUF
5091,1996,ARI
5091,1997,ARI
17072,2000,SFO
17072,2001,SFO
9925,1966,SFO
9925,1968,SFO
9925,1970,SFO
9925,1971,SFO
9925,1974,SFO
12638,2016,DEN
12638,2017,IND
8203,2005,NYJ
8203,2006,NYJ
8203,2007,NYJ
8203,2008,ARI
8203,2009,ARI
8203,2010,ARI
8203,2011,DET
8203,2012,DET
8943,2011,WAS
8943,2012,WAS
8943,2013,WAS
8943,2014,WAS
8943,2015,BUF
19036,1971,NYG
19036,1975,GNB
19036,1976,GNB
19036,1977,GNB
19036,1978,GNB
19036,1979,MIN
19036,1980,MIN
24570,1985,STL
24570,1986,STL
24570,1987,STL
24570,1988,PHO
24570,1989,PHO
24570,1990,PHO
24570,1991,PHO
24570,1992,CLE
24570,1993,CLE
24570,1995,STL
12601,1977,MIN
12601,1978,MIN
12601,1979,MIN
12601,1980,MIN
12601,1981,MIN
12601,1982,MIN
12601,1983,MIN
12601,1984,MIN
12601,1985,MIN
12601,1986,MIN
12601,1987,MIN
12601,1988,MIN
12601,1989,MIN
12601,1990,NOR
18236,1975,PHI
23225,1971,NYG
23225,1973,KAN
23225,1974,KAN
8458,1968,DEN
8458,1969,DEN
8458,1970,DEN
8458,1971,DEN
8458,1972,DEN
8458,1973,DEN
8458,1974,DEN
15768,2000,NYJ
15768,2001,CLE
15768,2004,NWE
22016,1995,SFO
22016,1997,WAS
22016,1998,WAS
22016,1999,STL
22016,2000,STL
22016,2001,KAN
11353,2010,DAL
23594,1987,SFO
15983,2003,BAL
15983,2004,BAL
15983,2005,BAL
15983,2006,BAL
15983,2007,ATL
15983,2008,ATL
15983,2009,ATL
15983,2010,ATL
15983,2011,ATL
5986,1952,DET
5986,1953,DET
5986,1954,DET
5986,1958,NYG
8171,1981,KAN
8171,1982,KAN
8171,1983,CLE
8171,1985,CLE
8171,1986,CLE
8171,1987,HOU
8171,1988,RAI
8171,1989,RAI
8171,1990,RAI
8171,1991,RAI
8171,1992,RAI
8171,1993,RAI
8171,1994,RAI
8171,1995,OAK
8171,1996,OAK
8868,1985,WAS
8868,1986,WAS
8868,1987,WAS
8868,1988,WAS
8868,1989,DAL
8868,1990,DAL
14078,2015,STL
14078,2016,LAR
1876,1998,IND
1876,1999,IND
1876,2000,IND
21174,1978,DAL
21174,1979,MIN
18095,1987,MIN
17813,1967,BAL
17813,1968,BAL
17813,1970,PHI
17813,1971,PHI
17813,1972,PHI
17813,1973,MIN
13084,1983,MIN
13084,1984,MIN
13084,1985,MIN
13084,1986,MIN
13084,1987,MIN
13084,1988,MIN
13084,1989,MIN
13084,1990,MIN
13084,1991,MIN
13084,1992,MIN
13084,1993,MIN
13084,1994,NOR
10970,1971,ATL
10970,1972,ATL
10970,1973,BUF
10970,1974,DET
10970,1975,DET
10970,1976,DET
10970,1977,DET
10970,1978,DET
10970,1979,NWE
15361,2009,TAM
15361,2010,TAM
15361,2011,TAM
15361,2012,TAM
15361,2013,JAX
15361,2014,JAX
15361,2015,JAX
15361,2016,JAX
15361,2017,KAN
21822,1999,SDG
1346,1972,SFO
1346,1974,SFO
1346,1975,SFO
3590,2001,DAL
3590,2002,DAL
3590,2003,DAL
3590,2004,NYJ
10451,1975,OAK
10451,1976,OAK
10451,1977,OAK
10451,1978,OAK
10451,1979,OAK
10451,1980,BUF
10451,1981,BAL
10451,1982,BAL
10451,1983,RAI
10451,1984,RAI
14898,1996,ARI
14898,1997,ARI
14898,1998,ARI
14898,1999,ARI
14898,2000,ARI
14898,2001,ARI
14898,2002,ARI
14898,2003,ARI
14898,2004,ARI
14898,2005,NOR
21273,1970,CLE
20347,2006,NYG
15438,1987,PIT
11019,1987,CHI
19960,1972,WAS
19960,1973,HOU
19960,1974,HOU
19960,1975,DEN
19960,1976,STL
19960,1977,STL
19960,1979,RAM
12276,2017,LAC
1662,1979,MIA
1662,1980,MIA
1662,1981,MIA
1662,1982,STL
1662,1983,RAI
1662,1985,RAI
24260,2008,JAX
24260,2010,BUF
24260,2011,CAR
4542,1979,NYG
14359,1983,BAL
14359,1984,IND
14359,1985,DET
14359,1986,DET
14359,1987,DET
14359,1989,SEA
17899,2010,DET
17904,1969,NOR
17904,1970,PHI
17904,1971,PHI
17904,1972,DEN
17904,1973,RAM
17904,1974,RAM
17904,1975,RAM
17904,1976,RAM
17904,1977,SEA
14595,1976,GNB
14595,1977,GNB
14595,1978,GNB
14595,1979,GNB
14595,1980,GNB
14595,1981,GNB
14595,1982,GNB
14595,1983,GNB
21928,1991,MIN
21928,1993,HOU
21928,1994,HOU
17910,2012,MIA
17910,2014,CAR
1753,1981,STL
1753,1982,STL
1753,1983,STL
1753,1984,STL
1753,1985,STL
9109,1966,CLE
9109,1967,CLE
9109,1968,CLE
9109,1969,WAS
9109,1970,WAS
9109,1971,WAS
9109,1972,WAS
9109,1973,WAS
17347,1962,DTX
8968,1987,SEA
1832,1974,MIN
1832,1975,MIN
1832,1976,MIN
1832,1977,MIN
1832,1978,MIN
1832,1979,MIN
1832,1980,MIN
1832,1981,MIN
1832,1982,MIN
1832,1983,MIN
1832,1984,MIN
1832,1985,MIN
1005,1988,HOU
1005,1989,CLE
1005,1990,CLE
10802,1987,CHI
16212,1973,BAL
16212,1974,BAL
16212,1975,CHI
16212,1976,CHI
16212,1977,CHI
16212,1978,CHI
16212,1979,CHI
16212,1980,CHI
16212,1981,CHI
16212,1982,CHI
16212,1983,CHI
8056,1987,RAI
7558,1997,DEN
9042,1970,GNB
9042,1971,SDG
9042,1972,SDG
14492,2011,TEN
14492,2012,TEN
14492,2013,TEN
2197,2016,SFO
20292,1987,DAL
8048,1979,NWE
8048,1980,NWE
8048,1981,NWE
8048,1982,CLE
8048,1983,CLE
8048,1984,CLE
8048,1985,CLE
8048,1986,CLE
8048,1987,CLE
8048,1988,CLE
8048,1989,RAI
8048,1990,RAI
8048,1991,RAI
8048,1992,RAI
24172,2017,NOR
4473,1989,NWE
4473,1990,NWE
4473,1991,NWE
4473,1992,NWE
4473,1993,NWE
4473,1994,CHI
4473,1995,STL
20554,1990,MIN
20554,1991,NOR
20554,1994,WAS
20554,1995,WAS
20554,1996,ARI
20554,1997,ARI
4573,2008,BUF
4573,2009,BUF
4573,2010,BUF
4573,2011,BUF
3678,2013,KAN
3678,2015,NYJ
3678,2016,NYJ
19170,1997,STL
3801,1970,BUF
2069,2015,PIT
2069,2016,PIT
2069,2017,PIT
46,1984,TAM
2239,1994,RAM
6026,1983,ATL
6026,1984,ATL
12836,1997,NYG
9524,1989,SEA
9524,1990,SEA
9524,1991,SEA
9524,1992,SEA
9524,1993,SEA
9524,1994,CHI
9524,1995,CHI
9524,1996,CHI
9524,1997,CHI
9524,1998,CHI
9524,1999,WAS
9524,2000,WAS
21332,2000,JAX
21332,2002,IND
11597,1969,DEN
3830,1970,OAK
3830,1971,OAK
3830,1972,OAK
3830,1973,BAL
3830,1974,BAL
3830,1975,BAL
3830,1976,BAL
3830,1977,BAL
3830,1978,OAK
3830,1979,OAK
3830,1980,OAK
3830,1981,OAK
16982,2014,HOU
16982,2015,HOU
3078,1981,KAN
3078,1982,KAN
3078,1983,KAN
3078,1984,KAN
3078,1985,KAN
3078,1986,KAN
3078,1987,KAN
3078,1988,KAN
3078,1989,KAN
3078,1990,KAN
3078,1991,KAN
12104,1974,ATL
12104,1976,TAM
1652,1995,SDG
1652,1996,SDG
1652,1997,SDG
1550,1988,SDG
1550,1989,SDG
6071,1998,TAM
6071,1999,TAM
6071,2000,TAM
6071,2001,TAM
6071,2002,STL
6071,2003,STL
6071,2004,ATL
8031,2013,ARI
8031,2015,ARI
8031,2016,ARI
8031,2017,ARI
17764,1964,SFO
17764,1965,SFO
17764,1966,HOU
17764,1967,HOU
21847,1975,NYJ
21847,1976,NYJ
21847,1977,NYJ
21847,1978,NYJ
21847,1979,MIA
21847,1980,MIA
21847,1981,MIA
22282,2016,ATL
21633,1974,PIT
21633,1975,PIT
21633,1976,PIT
21633,1977,PIT
21633,1978,PIT
21633,1979,PIT
21633,1980,PIT
21633,1981,PIT
21633,1982,PIT
8487,1971,NOR
8487,1972,NOR
8487,1973,HOU
8487,1974,HOU
8487,1975,NYJ
8487,1976,NYJ
6575,2006,MIA
6575,2007,MIN
6575,2008,MIN
6575,2009,MIN
6575,2010,MIN
6575,2011,MIN
6575,2012,MIN
6575,2013,MIN
7923,1950,GNB
7923,1951,GNB
7923,1952,DET
7923,1953,DET
7923,1954,DET
7923,1955,DET
7923,1956,DET
7923,1957,PIT
7673,2001,ATL
7673,2002,ATL
7673,2003,ATL
7673,2004,ATL
7673,2005,CHI
7673,2006,CHI
7673,2007,CHI
7673,2008,CHI
7673,2009,CHI
7673,2010,CHI
7673,2011,CHI
7673,2012,CHI
7673,2013,CHI
7673,2014,CHI
15858,1974,SFO
7906,1987,GNB
14439,2009,DEN
14439,2010,DEN
14439,2011,JAX
14439,2012,SFO
24496,2014,CLE
24496,2015,CLE
17490,1999,NYG
17490,2000,NYG
17490,2001,NYG
17490,2002,NYG
17490,2003,NYG
17490,2004,NYG
17490,2005,NYG
17490,2006,NYG
17490,2007,TAM
5723,2016,CAR
18232,1986,SFO
18232,1987,SFO
18232,1988,SFO
18232,1989,SFO
18232,1990,SFO
18232,1991,SFO
18232,1992,SFO
18232,1993,SFO
18232,1994,RAI
15779,2010,JAX
15779,2012,TAM
12831,1986,PHI
12831,1987,PHI
12696,1969,ATL
12696,1970,ATL
12696,1971,ATL
12696,1972,ATL
12696,1973,ATL
12696,1974,ATL
12696,1975,BAL
12696,1976,BAL
12696,1977,BAL
12696,1978,BAL
12696,1980,BAL
4435,2006,TEN
4435,2007,TEN
686,1971,PIT
686,1973,NOR
686,1975,GNB
686,1976,GNB
686,1977,GNB
7110,1962,NYT
23108,1987,KAN
9056,2016,TAM
9056,2017,TAM
1697,2015,CLE
24825,2017,BUF
22569,2013,PHI
22767,1968,MIA
13079,1971,NOR
13079,1972,NOR
13079,1973,NOR
13079,1974,NOR
13079,1975,NOR
24640,1971,DET
24640,1972,DET
24640,1973,MIA
24640,1974,NYJ
24640,1975,NYJ
24640,1976,SEA
24969,2008,BAL
24969,2009,BAL
24969,2010,BAL
24969,2011,BAL
24969,2012,IND
7669,1981,NOR
7669,1982,NOR
7669,1983,NOR
7669,1984,NOR
7669,1985,NOR
7669,1986,PHI
7669,1987,PHI
16476,1987,STL
3945,1982,TAM
5995,2004,NYG
5995,2005,NYG
5995,2006,SFO
4709,1962,OAK
4709,1963,OAK
4709,1964,HOU
15266,1998,SEA
15266,1999,SEA
15266,2000,SEA
15266,2001,SEA
15266,2002,SEA
15266,2003,SEA
15266,2004,SEA
15266,2005,SEA
15266,2006,SEA
2052,1987,CLE
10286,1985,MIN
10286,1986,MIN
10286,1987,MIN
10286,1988,MIN
10286,1989,DAL
10286,1990,DAL
10286,1991,NWE
10286,1992,NWE
14323,2003,SDG
23421,2014,SDG
23421,2015,SDG
18185,2004,SEA
9625,2016,MIA
5488,2001,CLE
5488,2002,BUF
9541,1972,GNB
9541,1973,GNB
9541,1974,GNB
9541,1975,GNB
5598,1951,DET
5598,1953,DET
5598,1954,DET
5598,1955,DET
5598,1956,DET
5598,1957,DET
24722,2007,CLE
24722,2008,CLE
24722,2009,CLE
24722,2010,CLE
24722,2011,DET
24722,2012,TAM
24722,2013,SFO
951,2004,SDG
951,2005,NYJ
951,2006,NYJ
951,2008,TEN
951,2009,TEN
951,2010,TEN
951,2011,TEN
1251,2014,SEA
6122,2011,SEA
6122,2012,DET
6122,2013,DET
6122,2014,TEN
381,1955,BAL
381,1956,BAL
381,1957,BAL
381,1958,BAL
381,1959,BAL
381,1960,BAL
16869,2014,BAL
16869,2015,BAL
16869,2016,BAL
5703,2008,PIT
5703,2009,PIT
5703,2010,PIT
22910,2011,NWE
22910,2012,NWE
22910,2013,NWE
22910,2014,NWE
22910,2015,NYG
22910,2016,NYG
22910,2017,NYG
11345,2012,TAM
11345,2013,TAM
11345,2014,TAM
11345,2015,NWE
11345,2016,CAR
11345,2017,BUF
10438,2010,STL
10438,2011,STL
10438,2012,STL
10438,2013,WAS
24261,2017,BAL
9581,2016,LAR
11199,2007,CAR
11199,2008,CAR
11199,2009,CAR
11199,2010,CAR
11199,2011,CAR
11199,2012,CAR
11199,2013,CAR
11199,2014,CAR
11199,2015,CAR
11199,2016,CAR
11199,2017,CAR
19273,1993,SFO
24097,2008,DEN
24097,2009,DET
